"","receptor","pathway","tf","tf_PPR","category"
"2852","Gsk3b","Signaling by WNT","Lef1",0.000162918263758593,"Signal Transduction"
"2853","Gsk3b","Signaling by WNT","Tcf7",0.000428963544518043,"Signal Transduction"
"2854","Gsk3b","Signaling by WNT","Tcf7l1",0.000425618054249366,"Signal Transduction"
"2855","Gsk3b","Signaling by WNT","Tcf7l2",0.000162918263758593,"Signal Transduction"
"2856","Gsk3b","Signaling by WNT","Chd8",0.00043778794110138,"Signal Transduction"
"2857","Gsk3b","Signaling by WNT","Men1",0.00043778794110138,"Signal Transduction"
"2858","Gsk3b","Signaling by WNT","Pygo2",0.00043778794110138,"Signal Transduction"
"2859","Gsk3b","Signaling by WNT","Smarca4",0.000837329056253631,"Signal Transduction"
"2860","Gsk3b","Signaling by WNT","Smurf1",0.000498508262724283,"Signal Transduction"
"2861","Gsk3b","Signaling by WNT","Smurf2",0.000812118654217106,"Signal Transduction"
"2862","Gsk3b","Signaling by WNT","Sox17",0.00043778794110138,"Signal Transduction"
"2863","Gsk3b","Signaling by WNT","Sox2",0.00043778794110138,"Signal Transduction"
"2864","Gsk3b","Signaling by WNT","Sox4",0.00043778794110138,"Signal Transduction"
"2865","Gsk3b","Signaling by WNT","Sox6",0.00043778794110138,"Signal Transduction"
"2866","Gsk3b","Signaling by WNT","Sox7",0.00043778794110138,"Signal Transduction"
"2867","Gsk3b","Signaling by WNT","Sox9",0.00043778794110138,"Signal Transduction"
"2868","Gsk3b","Signaling by WNT","Tle2",0.000190111795694684,"Signal Transduction"
"2869","Gsk3b","Signaling by WNT","Tle3",0.000125647727182551,"Signal Transduction"
"2870","Gsk3b","Signaling by WNT","Wnt1",0.00155049194890147,"Signal Transduction"
"2871","Gsk3b","Signaling by WNT","Wnt5a",0.0573662064306735,"Signal Transduction"
"2872","Gsk3b","Signaling by WNT","Ash2l",0.00043778794110138,"Signal Transduction"
"2873","Gsk3b","Signaling by WNT","Ctbp1",0.00043778794110138,"Signal Transduction"
"2874","Gsk3b","Signaling by WNT","Ctnnbip1",0.00043778794110138,"Signal Transduction"
"2875","Gsk3b","Signaling by WNT","Tle1",0.00114648501240703,"Signal Transduction"
"2876","Smarca4","Signaling by WNT","Ctnnb1",0.264549815843594,"Signal Transduction"
"2877","Smarca4","Signaling by WNT","Ep300",0.00459856124882631,"Signal Transduction"
"2878","Smarca4","Signaling by WNT","Hdac1",0.00832157620401912,"Signal Transduction"
"2879","Smarca4","Signaling by WNT","Lef1",0.00236948320429247,"Signal Transduction"
"2880","Smarca4","Signaling by WNT","Tcf7",0.00544237734348238,"Signal Transduction"
"2881","Smarca4","Signaling by WNT","Tcf7l1",0.00532202614873834,"Signal Transduction"
"2882","Smarca4","Signaling by WNT","Tcf7l2",0.00236948320429247,"Signal Transduction"
"2883","Smarca4","Signaling by WNT","Chd8",0.00459856124882631,"Signal Transduction"
"2884","Smarca4","Signaling by WNT","Men1",0.00459856124882631,"Signal Transduction"
"2885","Smarca4","Signaling by WNT","Pygo2",0.00459856124882631,"Signal Transduction"
"2886","Smarca4","Signaling by WNT","Smarca4",0.0103967842330711,"Signal Transduction"
"2887","Smarca4","Signaling by WNT","Smurf1",0.000193130974503216,"Signal Transduction"
"2888","Smarca4","Signaling by WNT","Smurf2",0.000479043206414556,"Signal Transduction"
"2889","Smarca4","Signaling by WNT","Sox17",0.00459856124882631,"Signal Transduction"
"2890","Smarca4","Signaling by WNT","Sox2",0.00459856124882631,"Signal Transduction"
"2891","Smarca4","Signaling by WNT","Sox4",0.00459856124882631,"Signal Transduction"
"2892","Smarca4","Signaling by WNT","Sox6",0.00459856124882631,"Signal Transduction"
"2893","Smarca4","Signaling by WNT","Sox7",0.00459856124882631,"Signal Transduction"
"2894","Smarca4","Signaling by WNT","Sox9",0.00459856124882631,"Signal Transduction"
"2895","Smarca4","Signaling by WNT","Tle2",0.00133402942515081,"Signal Transduction"
"2896","Smarca4","Signaling by WNT","Tle3",0.00098662605569424,"Signal Transduction"
"2897","Smarca4","Signaling by WNT","Wnt1",0.000299228870813924,"Signal Transduction"
"2898","Smarca4","Signaling by WNT","Wnt5a",0.0122464683059353,"Signal Transduction"
"2899","Smarca4","Signaling by WNT","Ash2l",0.00459856124882631,"Signal Transduction"
"2900","Smarca4","Signaling by WNT","Ctbp1",0.00459856124882631,"Signal Transduction"
"2901","Smarca4","Signaling by WNT","Ctnnbip1",0.00459856124882631,"Signal Transduction"
"2902","Smarca4","Signaling by WNT","Tle1",0.00715704558201837,"Signal Transduction"
"2903","Csnk2a1","Signaling by WNT","Ctnnb1",0.00156620353341764,"Signal Transduction"
"2904","Csnk2a1","Signaling by WNT","Ep300",4.04414972086339e-05,"Signal Transduction"
"2905","Csnk2a1","Signaling by WNT","Hdac1",6.70021932394709e-05,"Signal Transduction"
"2906","Csnk2a1","Signaling by WNT","Lef1",3.54531142030713e-05,"Signal Transduction"
"2907","Csnk2a1","Signaling by WNT","Tcf7",0.000196967355947803,"Signal Transduction"
"2908","Csnk2a1","Signaling by WNT","Tcf7l1",0.0001971914235988,"Signal Transduction"
"2909","Csnk2a1","Signaling by WNT","Tcf7l2",3.54531142030713e-05,"Signal Transduction"
"2910","Csnk2a1","Signaling by WNT","Chd8",4.04414972086339e-05,"Signal Transduction"
"2911","Csnk2a1","Signaling by WNT","Men1",4.04414972086339e-05,"Signal Transduction"
"2912","Csnk2a1","Signaling by WNT","Pygo2",4.04414972086339e-05,"Signal Transduction"
"2913","Csnk2a1","Signaling by WNT","Smarca4",9.41710300436562e-05,"Signal Transduction"
"2914","Csnk2a1","Signaling by WNT","Smurf1",0.00208305691906747,"Signal Transduction"
"2915","Csnk2a1","Signaling by WNT","Smurf2",0.000644759869710783,"Signal Transduction"
"2916","Csnk2a1","Signaling by WNT","Sox17",4.04414972086339e-05,"Signal Transduction"
"2917","Csnk2a1","Signaling by WNT","Sox2",4.04414972086339e-05,"Signal Transduction"
"2918","Csnk2a1","Signaling by WNT","Sox4",4.04414972086339e-05,"Signal Transduction"
"2919","Csnk2a1","Signaling by WNT","Sox6",4.04414972086339e-05,"Signal Transduction"
"2920","Csnk2a1","Signaling by WNT","Sox7",4.04414972086339e-05,"Signal Transduction"
"2921","Csnk2a1","Signaling by WNT","Sox9",4.04414972086339e-05,"Signal Transduction"
"2922","Csnk2a1","Signaling by WNT","Tle2",7.00939551787741e-05,"Signal Transduction"
"2923","Csnk2a1","Signaling by WNT","Tle3",2.18664785613112e-05,"Signal Transduction"
"2924","Csnk2a1","Signaling by WNT","Wnt1",0.0156442835388094,"Signal Transduction"
"2925","Csnk2a1","Signaling by WNT","Wnt5a",0.0507021556838441,"Signal Transduction"
"2926","Csnk2a1","Signaling by WNT","Ash2l",4.04414972086339e-05,"Signal Transduction"
"2927","Csnk2a1","Signaling by WNT","Ctbp1",4.04414972086339e-05,"Signal Transduction"
"2928","Csnk2a1","Signaling by WNT","Ctnnbip1",4.04414972086339e-05,"Signal Transduction"
"2929","Csnk2a1","Signaling by WNT","Tle1",0.000923188017361059,"Signal Transduction"
"2930","Csnk2a2","Signaling by WNT","Ctnnb1",0.00156620353341764,"Signal Transduction"
"2931","Csnk2a2","Signaling by WNT","Ep300",4.04414972086339e-05,"Signal Transduction"
"2932","Csnk2a2","Signaling by WNT","Hdac1",6.70021932394709e-05,"Signal Transduction"
"2933","Csnk2a2","Signaling by WNT","Lef1",3.54531142030713e-05,"Signal Transduction"
"2934","Csnk2a2","Signaling by WNT","Tcf7",0.000196967355947803,"Signal Transduction"
"2935","Csnk2a2","Signaling by WNT","Tcf7l1",0.0001971914235988,"Signal Transduction"
"2936","Csnk2a2","Signaling by WNT","Tcf7l2",3.54531142030713e-05,"Signal Transduction"
"2937","Csnk2a2","Signaling by WNT","Chd8",4.04414972086339e-05,"Signal Transduction"
"2938","Csnk2a2","Signaling by WNT","Men1",4.04414972086339e-05,"Signal Transduction"
"2939","Csnk2a2","Signaling by WNT","Pygo2",4.04414972086339e-05,"Signal Transduction"
"2940","Csnk2a2","Signaling by WNT","Smarca4",9.41710300436562e-05,"Signal Transduction"
"2941","Csnk2a2","Signaling by WNT","Smurf1",0.00208305691906747,"Signal Transduction"
"2942","Csnk2a2","Signaling by WNT","Smurf2",0.000644759869710783,"Signal Transduction"
"2943","Csnk2a2","Signaling by WNT","Sox17",4.04414972086339e-05,"Signal Transduction"
"2944","Csnk2a2","Signaling by WNT","Sox2",4.04414972086339e-05,"Signal Transduction"
"2945","Csnk2a2","Signaling by WNT","Sox4",4.04414972086339e-05,"Signal Transduction"
"2946","Csnk2a2","Signaling by WNT","Sox6",4.04414972086339e-05,"Signal Transduction"
"2947","Csnk2a2","Signaling by WNT","Sox7",4.04414972086339e-05,"Signal Transduction"
"2948","Csnk2a2","Signaling by WNT","Sox9",4.04414972086339e-05,"Signal Transduction"
"2949","Csnk2a2","Signaling by WNT","Tle2",7.00939551787741e-05,"Signal Transduction"
"2950","Csnk2a2","Signaling by WNT","Tle3",2.18664785613112e-05,"Signal Transduction"
"2951","Csnk2a2","Signaling by WNT","Wnt1",0.0156442835388094,"Signal Transduction"
"2952","Csnk2a2","Signaling by WNT","Wnt5a",0.0507021556838441,"Signal Transduction"
"2953","Csnk2a2","Signaling by WNT","Ash2l",4.04414972086339e-05,"Signal Transduction"
"2954","Csnk2a2","Signaling by WNT","Ctbp1",4.04414972086339e-05,"Signal Transduction"
"2955","Csnk2a2","Signaling by WNT","Ctnnbip1",4.04414972086339e-05,"Signal Transduction"
"2956","Csnk2a2","Signaling by WNT","Tle1",0.000923188017361059,"Signal Transduction"
"2957","Csnk2b","Signaling by WNT","Ctnnb1",0.00156620353341764,"Signal Transduction"
"2958","Csnk2b","Signaling by WNT","Ep300",4.04414972086339e-05,"Signal Transduction"
"2959","Csnk2b","Signaling by WNT","Hdac1",6.70021932394709e-05,"Signal Transduction"
"2960","Csnk2b","Signaling by WNT","Lef1",3.54531142030713e-05,"Signal Transduction"
"2961","Csnk2b","Signaling by WNT","Tcf7",0.000196967355947803,"Signal Transduction"
"2962","Csnk2b","Signaling by WNT","Tcf7l1",0.0001971914235988,"Signal Transduction"
"2963","Csnk2b","Signaling by WNT","Tcf7l2",3.54531142030713e-05,"Signal Transduction"
"2964","Csnk2b","Signaling by WNT","Chd8",4.04414972086339e-05,"Signal Transduction"
"2965","Csnk2b","Signaling by WNT","Men1",4.04414972086339e-05,"Signal Transduction"
"2966","Csnk2b","Signaling by WNT","Pygo2",4.04414972086339e-05,"Signal Transduction"
"2967","Csnk2b","Signaling by WNT","Smarca4",9.41710300436562e-05,"Signal Transduction"
"2968","Csnk2b","Signaling by WNT","Smurf1",0.00208305691906747,"Signal Transduction"
"2969","Csnk2b","Signaling by WNT","Smurf2",0.000644759869710783,"Signal Transduction"
"2970","Csnk2b","Signaling by WNT","Sox17",4.04414972086339e-05,"Signal Transduction"
"2971","Csnk2b","Signaling by WNT","Sox2",4.04414972086339e-05,"Signal Transduction"
"2972","Csnk2b","Signaling by WNT","Sox4",4.04414972086339e-05,"Signal Transduction"
"2973","Csnk2b","Signaling by WNT","Sox6",4.04414972086339e-05,"Signal Transduction"
"2974","Csnk2b","Signaling by WNT","Sox7",4.04414972086339e-05,"Signal Transduction"
"2975","Csnk2b","Signaling by WNT","Sox9",4.04414972086339e-05,"Signal Transduction"
"2976","Csnk2b","Signaling by WNT","Tle2",7.00939551787741e-05,"Signal Transduction"
"2977","Csnk2b","Signaling by WNT","Tle3",2.18664785613112e-05,"Signal Transduction"
"2978","Csnk2b","Signaling by WNT","Wnt1",0.0156442835388094,"Signal Transduction"
"2979","Csnk2b","Signaling by WNT","Wnt5a",0.0507021556838441,"Signal Transduction"
"2980","Csnk2b","Signaling by WNT","Ash2l",4.04414972086339e-05,"Signal Transduction"
"2981","Csnk2b","Signaling by WNT","Ctbp1",4.04414972086339e-05,"Signal Transduction"
"2982","Csnk2b","Signaling by WNT","Ctnnbip1",4.04414972086339e-05,"Signal Transduction"
"2983","Csnk2b","Signaling by WNT","Tle1",0.000923188017361059,"Signal Transduction"
"2984","Hdac1","Signaling by WNT","Ctnnb1",0.0799309790295622,"Signal Transduction"
"2985","Hdac1","Signaling by WNT","Ep300",0.00140986086968988,"Signal Transduction"
"2986","Hdac1","Signaling by WNT","Hdac1",0.00643681774722465,"Signal Transduction"
"2987","Hdac1","Signaling by WNT","Lef1",0.00235962584065676,"Signal Transduction"
"2988","Hdac1","Signaling by WNT","Tcf7",0.0235512863088052,"Signal Transduction"
"2989","Hdac1","Signaling by WNT","Tcf7l1",0.0234757345816482,"Signal Transduction"
"2990","Hdac1","Signaling by WNT","Tcf7l2",0.00235962584065676,"Signal Transduction"
"2991","Hdac1","Signaling by WNT","Chd8",0.00140986086968988,"Signal Transduction"
"2992","Hdac1","Signaling by WNT","Men1",0.00140986086968988,"Signal Transduction"
"2993","Hdac1","Signaling by WNT","Pygo2",0.00140986086968988,"Signal Transduction"
"2994","Hdac1","Signaling by WNT","Smarca4",0.00961259526201077,"Signal Transduction"
"2995","Hdac1","Signaling by WNT","Smurf1",0.000126200974602287,"Signal Transduction"
"2996","Hdac1","Signaling by WNT","Smurf2",0.000181916163200562,"Signal Transduction"
"2997","Hdac1","Signaling by WNT","Sox17",0.00140986086968988,"Signal Transduction"
"2998","Hdac1","Signaling by WNT","Sox2",0.00140986086968988,"Signal Transduction"
"2999","Hdac1","Signaling by WNT","Sox4",0.00140986086968988,"Signal Transduction"
"3000","Hdac1","Signaling by WNT","Sox6",0.00140986086968988,"Signal Transduction"
"3001","Hdac1","Signaling by WNT","Sox7",0.00140986086968988,"Signal Transduction"
"3002","Hdac1","Signaling by WNT","Sox9",0.00140986086968988,"Signal Transduction"
"3003","Hdac1","Signaling by WNT","Tle2",0.0146964342212113,"Signal Transduction"
"3004","Hdac1","Signaling by WNT","Tle3",0.000322898505011799,"Signal Transduction"
"3005","Hdac1","Signaling by WNT","Wnt1",0.0006432777590765,"Signal Transduction"
"3006","Hdac1","Signaling by WNT","Wnt5a",0.0298688136378148,"Signal Transduction"
"3007","Hdac1","Signaling by WNT","Ash2l",0.00140986086968988,"Signal Transduction"
"3008","Hdac1","Signaling by WNT","Ctbp1",0.00140986086968988,"Signal Transduction"
"3009","Hdac1","Signaling by WNT","Ctnnbip1",0.00140986086968988,"Signal Transduction"
"3010","Hdac1","Signaling by WNT","Tle1",0.121804841099864,"Signal Transduction"
"3011","Prkca","Signaling by WNT","Ctnnb1",0.000628924613154793,"Signal Transduction"
"3012","Prkca","Signaling by WNT","Ep300",1.6241602217312e-05,"Signal Transduction"
"3013","Prkca","Signaling by WNT","Hdac1",2.6778911863876e-05,"Signal Transduction"
"3014","Prkca","Signaling by WNT","Lef1",1.42030914012203e-05,"Signal Transduction"
"3015","Prkca","Signaling by WNT","Tcf7",7.75235157332036e-05,"Signal Transduction"
"3016","Prkca","Signaling by WNT","Tcf7l1",7.76155078685165e-05,"Signal Transduction"
"3017","Prkca","Signaling by WNT","Tcf7l2",1.42030914012203e-05,"Signal Transduction"
"3018","Prkca","Signaling by WNT","Chd8",1.6241602217312e-05,"Signal Transduction"
"3019","Prkca","Signaling by WNT","Men1",1.6241602217312e-05,"Signal Transduction"
"3020","Prkca","Signaling by WNT","Pygo2",1.6241602217312e-05,"Signal Transduction"
"3021","Prkca","Signaling by WNT","Smarca4",3.76888286226854e-05,"Signal Transduction"
"3022","Prkca","Signaling by WNT","Smurf1",0.00172166953846362,"Signal Transduction"
"3023","Prkca","Signaling by WNT","Smurf2",0.000246062845085156,"Signal Transduction"
"3024","Prkca","Signaling by WNT","Sox17",1.6241602217312e-05,"Signal Transduction"
"3025","Prkca","Signaling by WNT","Sox2",1.6241602217312e-05,"Signal Transduction"
"3026","Prkca","Signaling by WNT","Sox4",1.6241602217312e-05,"Signal Transduction"
"3027","Prkca","Signaling by WNT","Sox6",1.6241602217312e-05,"Signal Transduction"
"3028","Prkca","Signaling by WNT","Sox7",1.6241602217312e-05,"Signal Transduction"
"3029","Prkca","Signaling by WNT","Sox9",1.6241602217312e-05,"Signal Transduction"
"3030","Prkca","Signaling by WNT","Tle2",2.77226971991774e-05,"Signal Transduction"
"3031","Prkca","Signaling by WNT","Tle3",8.78302592970566e-06,"Signal Transduction"
"3032","Prkca","Signaling by WNT","Wnt1",0.00502034380903054,"Signal Transduction"
"3033","Prkca","Signaling by WNT","Wnt5a",0.143068638610594,"Signal Transduction"
"3034","Prkca","Signaling by WNT","Ash2l",1.6241602217312e-05,"Signal Transduction"
"3035","Prkca","Signaling by WNT","Ctbp1",1.6241602217312e-05,"Signal Transduction"
"3036","Prkca","Signaling by WNT","Ctnnbip1",1.6241602217312e-05,"Signal Transduction"
"3037","Prkca","Signaling by WNT","Tle1",0.000361848312586521,"Signal Transduction"
"3038","Prkcb","Signaling by WNT","Ctnnb1",0.000628924613154793,"Signal Transduction"
"3039","Prkcb","Signaling by WNT","Ep300",1.6241602217312e-05,"Signal Transduction"
"3040","Prkcb","Signaling by WNT","Hdac1",2.6778911863876e-05,"Signal Transduction"
"3041","Prkcb","Signaling by WNT","Lef1",1.42030914012203e-05,"Signal Transduction"
"3042","Prkcb","Signaling by WNT","Tcf7",7.75235157332036e-05,"Signal Transduction"
"3043","Prkcb","Signaling by WNT","Tcf7l1",7.76155078685165e-05,"Signal Transduction"
"3044","Prkcb","Signaling by WNT","Tcf7l2",1.42030914012203e-05,"Signal Transduction"
"3045","Prkcb","Signaling by WNT","Chd8",1.6241602217312e-05,"Signal Transduction"
"3046","Prkcb","Signaling by WNT","Men1",1.6241602217312e-05,"Signal Transduction"
"3047","Prkcb","Signaling by WNT","Pygo2",1.6241602217312e-05,"Signal Transduction"
"3048","Prkcb","Signaling by WNT","Smarca4",3.76888286226854e-05,"Signal Transduction"
"3049","Prkcb","Signaling by WNT","Smurf1",0.00172166953846362,"Signal Transduction"
"3050","Prkcb","Signaling by WNT","Smurf2",0.000246062845085156,"Signal Transduction"
"3051","Prkcb","Signaling by WNT","Sox17",1.6241602217312e-05,"Signal Transduction"
"3052","Prkcb","Signaling by WNT","Sox2",1.6241602217312e-05,"Signal Transduction"
"3053","Prkcb","Signaling by WNT","Sox4",1.6241602217312e-05,"Signal Transduction"
"3054","Prkcb","Signaling by WNT","Sox6",1.6241602217312e-05,"Signal Transduction"
"3055","Prkcb","Signaling by WNT","Sox7",1.6241602217312e-05,"Signal Transduction"
"3056","Prkcb","Signaling by WNT","Sox9",1.6241602217312e-05,"Signal Transduction"
"3057","Prkcb","Signaling by WNT","Tle2",2.77226971991774e-05,"Signal Transduction"
"3058","Prkcb","Signaling by WNT","Tle3",8.78302592970566e-06,"Signal Transduction"
"3059","Prkcb","Signaling by WNT","Wnt1",0.00502034380903054,"Signal Transduction"
"3060","Prkcb","Signaling by WNT","Wnt5a",0.143068638610594,"Signal Transduction"
"3061","Prkcb","Signaling by WNT","Ash2l",1.6241602217312e-05,"Signal Transduction"
"3062","Prkcb","Signaling by WNT","Ctbp1",1.6241602217312e-05,"Signal Transduction"
"3063","Prkcb","Signaling by WNT","Ctnnbip1",1.6241602217312e-05,"Signal Transduction"
"3064","Prkcb","Signaling by WNT","Tle1",0.000361848312586521,"Signal Transduction"
"3065","Prkcg","Signaling by WNT","Ctnnb1",0.000628924613154793,"Signal Transduction"
"3066","Prkcg","Signaling by WNT","Ep300",1.6241602217312e-05,"Signal Transduction"
"3067","Prkcg","Signaling by WNT","Hdac1",2.6778911863876e-05,"Signal Transduction"
"3068","Prkcg","Signaling by WNT","Lef1",1.42030914012203e-05,"Signal Transduction"
"3069","Prkcg","Signaling by WNT","Tcf7",7.75235157332036e-05,"Signal Transduction"
"3070","Prkcg","Signaling by WNT","Tcf7l1",7.76155078685165e-05,"Signal Transduction"
"3071","Prkcg","Signaling by WNT","Tcf7l2",1.42030914012203e-05,"Signal Transduction"
"3072","Prkcg","Signaling by WNT","Chd8",1.6241602217312e-05,"Signal Transduction"
"3073","Prkcg","Signaling by WNT","Men1",1.6241602217312e-05,"Signal Transduction"
"3074","Prkcg","Signaling by WNT","Pygo2",1.6241602217312e-05,"Signal Transduction"
"3075","Prkcg","Signaling by WNT","Smarca4",3.76888286226854e-05,"Signal Transduction"
"3076","Prkcg","Signaling by WNT","Smurf1",0.00172166953846362,"Signal Transduction"
"3077","Prkcg","Signaling by WNT","Smurf2",0.000246062845085156,"Signal Transduction"
"3078","Prkcg","Signaling by WNT","Sox17",1.6241602217312e-05,"Signal Transduction"
"3079","Prkcg","Signaling by WNT","Sox2",1.6241602217312e-05,"Signal Transduction"
"3080","Prkcg","Signaling by WNT","Sox4",1.6241602217312e-05,"Signal Transduction"
"3081","Prkcg","Signaling by WNT","Sox6",1.6241602217312e-05,"Signal Transduction"
"3082","Prkcg","Signaling by WNT","Sox7",1.6241602217312e-05,"Signal Transduction"
"3083","Prkcg","Signaling by WNT","Sox9",1.6241602217312e-05,"Signal Transduction"
"3084","Prkcg","Signaling by WNT","Tle2",2.77226971991774e-05,"Signal Transduction"
"3085","Prkcg","Signaling by WNT","Tle3",8.78302592970566e-06,"Signal Transduction"
"3086","Prkcg","Signaling by WNT","Wnt1",0.00502034380903054,"Signal Transduction"
"3087","Prkcg","Signaling by WNT","Wnt5a",0.143068638610594,"Signal Transduction"
"3088","Prkcg","Signaling by WNT","Ash2l",1.6241602217312e-05,"Signal Transduction"
"3089","Prkcg","Signaling by WNT","Ctbp1",1.6241602217312e-05,"Signal Transduction"
"3090","Prkcg","Signaling by WNT","Ctnnbip1",1.6241602217312e-05,"Signal Transduction"
"3091","Prkcg","Signaling by WNT","Tle1",0.000361848312586521,"Signal Transduction"
"3092","Fzd1,Lrp5","Signaling by WNT","Ctnnb1",0.000981652483850707,"Signal Transduction"
"3093","Fzd1,Lrp5","Signaling by WNT","Ep300",2.4352001310175e-05,"Signal Transduction"
"3094","Fzd1,Lrp5","Signaling by WNT","Hdac1",4.22146602471378e-05,"Signal Transduction"
"3095","Fzd1,Lrp5","Signaling by WNT","Lef1",2.10478595429487e-05,"Signal Transduction"
"3096","Fzd1,Lrp5","Signaling by WNT","Tcf7",0.000152044519049366,"Signal Transduction"
"3097","Fzd1,Lrp5","Signaling by WNT","Tcf7l1",0.000152091750522918,"Signal Transduction"
"3098","Fzd1,Lrp5","Signaling by WNT","Tcf7l2",2.10478595429487e-05,"Signal Transduction"
"3099","Fzd1,Lrp5","Signaling by WNT","Chd8",2.4352001310175e-05,"Signal Transduction"
"3100","Fzd1,Lrp5","Signaling by WNT","Men1",2.4352001310175e-05,"Signal Transduction"
"3101","Fzd1,Lrp5","Signaling by WNT","Pygo2",2.4352001310175e-05,"Signal Transduction"
"3102","Fzd1,Lrp5","Signaling by WNT","Smarca4",5.92433257833254e-05,"Signal Transduction"
"3103","Fzd1,Lrp5","Signaling by WNT","Smurf1",0.0013192302805922,"Signal Transduction"
"3104","Fzd1,Lrp5","Signaling by WNT","Smurf2",0.00036303140027329,"Signal Transduction"
"3105","Fzd1,Lrp5","Signaling by WNT","Sox17",2.4352001310175e-05,"Signal Transduction"
"3106","Fzd1,Lrp5","Signaling by WNT","Sox2",2.4352001310175e-05,"Signal Transduction"
"3107","Fzd1,Lrp5","Signaling by WNT","Sox4",2.4352001310175e-05,"Signal Transduction"
"3108","Fzd1,Lrp5","Signaling by WNT","Sox6",2.4352001310175e-05,"Signal Transduction"
"3109","Fzd1,Lrp5","Signaling by WNT","Sox7",2.4352001310175e-05,"Signal Transduction"
"3110","Fzd1,Lrp5","Signaling by WNT","Sox9",2.4352001310175e-05,"Signal Transduction"
"3111","Fzd1,Lrp5","Signaling by WNT","Tle2",5.06411699414614e-05,"Signal Transduction"
"3112","Fzd1,Lrp5","Signaling by WNT","Tle3",1.24981360524294e-05,"Signal Transduction"
"3113","Fzd1,Lrp5","Signaling by WNT","Wnt1",0.0201647911754928,"Signal Transduction"
"3114","Fzd1,Lrp5","Signaling by WNT","Wnt5a",0.055610385681272,"Signal Transduction"
"3115","Fzd1,Lrp5","Signaling by WNT","Ash2l",2.4352001310175e-05,"Signal Transduction"
"3116","Fzd1,Lrp5","Signaling by WNT","Ctbp1",2.4352001310175e-05,"Signal Transduction"
"3117","Fzd1,Lrp5","Signaling by WNT","Ctnnbip1",2.4352001310175e-05,"Signal Transduction"
"3118","Fzd1,Lrp5","Signaling by WNT","Tle1",0.000748818451621299,"Signal Transduction"
"3119","Fzd10,Lrp5","Signaling by WNT","Ctnnb1",0.000972594183637061,"Signal Transduction"
"3120","Fzd10,Lrp5","Signaling by WNT","Ep300",2.33353418451667e-05,"Signal Transduction"
"3121","Fzd10,Lrp5","Signaling by WNT","Hdac1",4.20255165933176e-05,"Signal Transduction"
"3122","Fzd10,Lrp5","Signaling by WNT","Lef1",1.99277407192464e-05,"Signal Transduction"
"3123","Fzd10,Lrp5","Signaling by WNT","Tcf7",0.000173693730339996,"Signal Transduction"
"3124","Fzd10,Lrp5","Signaling by WNT","Tcf7l1",0.000173666008624738,"Signal Transduction"
"3125","Fzd10,Lrp5","Signaling by WNT","Tcf7l2",1.99277407192464e-05,"Signal Transduction"
"3126","Fzd10,Lrp5","Signaling by WNT","Chd8",2.33353418451667e-05,"Signal Transduction"
"3127","Fzd10,Lrp5","Signaling by WNT","Men1",2.33353418451667e-05,"Signal Transduction"
"3128","Fzd10,Lrp5","Signaling by WNT","Pygo2",2.33353418451667e-05,"Signal Transduction"
"3129","Fzd10,Lrp5","Signaling by WNT","Smarca4",5.88970483502889e-05,"Signal Transduction"
"3130","Fzd10,Lrp5","Signaling by WNT","Smurf1",0.00131949003242327,"Signal Transduction"
"3131","Fzd10,Lrp5","Signaling by WNT","Smurf2",0.000326978180087481,"Signal Transduction"
"3132","Fzd10,Lrp5","Signaling by WNT","Sox17",2.33353418451667e-05,"Signal Transduction"
"3133","Fzd10,Lrp5","Signaling by WNT","Sox2",2.33353418451667e-05,"Signal Transduction"
"3134","Fzd10,Lrp5","Signaling by WNT","Sox4",2.33353418451667e-05,"Signal Transduction"
"3135","Fzd10,Lrp5","Signaling by WNT","Sox6",2.33353418451667e-05,"Signal Transduction"
"3136","Fzd10,Lrp5","Signaling by WNT","Sox7",2.33353418451667e-05,"Signal Transduction"
"3137","Fzd10,Lrp5","Signaling by WNT","Sox9",2.33353418451667e-05,"Signal Transduction"
"3138","Fzd10,Lrp5","Signaling by WNT","Tle2",5.55939581620901e-05,"Signal Transduction"
"3139","Fzd10,Lrp5","Signaling by WNT","Tle3",1.14225702303234e-05,"Signal Transduction"
"3140","Fzd10,Lrp5","Signaling by WNT","Wnt1",0.0280146302853392,"Signal Transduction"
"3141","Fzd10,Lrp5","Signaling by WNT","Wnt5a",0.0375135558325933,"Signal Transduction"
"3142","Fzd10,Lrp5","Signaling by WNT","Ash2l",2.33353418451667e-05,"Signal Transduction"
"3143","Fzd10,Lrp5","Signaling by WNT","Ctbp1",2.33353418451667e-05,"Signal Transduction"
"3144","Fzd10,Lrp5","Signaling by WNT","Ctnnbip1",2.33353418451667e-05,"Signal Transduction"
"3145","Fzd10,Lrp5","Signaling by WNT","Tle1",0.000879030624362652,"Signal Transduction"
"3146","Fzd2,Lrp5","Signaling by WNT","Ctnnb1",0.00011675894422237,"Signal Transduction"
"3147","Fzd2,Lrp5","Signaling by WNT","Ep300",2.873486695205e-06,"Signal Transduction"
"3148","Fzd2,Lrp5","Signaling by WNT","Hdac1",4.93532153784019e-06,"Signal Transduction"
"3149","Fzd2,Lrp5","Signaling by WNT","Lef1",2.45066261625679e-06,"Signal Transduction"
"3150","Fzd2,Lrp5","Signaling by WNT","Tcf7",1.76522290182929e-05,"Signal Transduction"
