"","receptor","pathway","tf","tf_PPR","category"
"739","GHR","Cytokine Signaling in Immune system","STAT3",0.000361109796022015,"Immune System"
"740","GHR","Cytokine Signaling in Immune system","STAT4",0.000904021795464752,"Immune System"
"741","GHR","Cytokine Signaling in Immune system","TGFB1",0.000361109796022229,"Immune System"
"742","GHR","Cytokine Signaling in Immune system","TNF",0.000398190275290752,"Immune System"
"743","GHR","Cytokine Signaling in Immune system","TNFSF12",0.000331817994107989,"Immune System"
"744","GHR","Cytokine Signaling in Immune system","TP53",0.000361109796022229,"Immune System"
"745","GHR","Cytokine Signaling in Immune system","TRIM25",0.00177945535134527,"Immune System"
"746","GHR","Cytokine Signaling in Immune system","TWIST1",0.000361109796022229,"Immune System"
"747","GHR","Cytokine Signaling in Immune system","ZEB1",0.000361109796022229,"Immune System"
"748","GHR","Cytokine Signaling in Immune system","AIP",0.000387078591055961,"Immune System"
"749","GHR","Cytokine Signaling in Immune system","BATF",0.000361109796022229,"Immune System"
"750","GHR","Cytokine Signaling in Immune system","IRF2",0.000674994845642981,"Immune System"
"751","GHR","Cytokine Signaling in Immune system","IRF4",0.000777095804966755,"Immune System"
"752","GHR","Cytokine Signaling in Immune system","IRF8",0.000674994845642981,"Immune System"
"753","GHR","Cytokine Signaling in Immune system","NANOG",0.000361109796022229,"Immune System"
"754","GHR","Cytokine Signaling in Immune system","SLA2",0.000999248813071762,"Immune System"
"755","GHR","Cytokine Signaling in Immune system","SP100",0.000338522125183154,"Immune System"
"756","GHR","Cytokine Signaling in Immune system","TRAF6",0.00160689908930825,"Immune System"
"757","GHR","Cytokine Signaling in Immune system","TRIM22",0.000338522125183154,"Immune System"
"758","IL1RAP","Cytokine Signaling in Immune system","AKT1",0.000103058797631441,"Immune System"
"759","IL1RAP","Cytokine Signaling in Immune system","ATF1",0.000975455885800168,"Immune System"
"760","IL1RAP","Cytokine Signaling in Immune system","ATF2",0.0164573161238631,"Immune System"
"761","IL1RAP","Cytokine Signaling in Immune system","BCL6",0.000103058797631441,"Immune System"
"762","IL1RAP","Cytokine Signaling in Immune system","CCND1",0.000103058797631441,"Immune System"
"763","IL1RAP","Cytokine Signaling in Immune system","CDKN1A",0.000103058797631441,"Immune System"
"764","IL1RAP","Cytokine Signaling in Immune system","CEBPD",0.000103058797631441,"Immune System"
"765","IL1RAP","Cytokine Signaling in Immune system","CIITA",9.69735683791745e-05,"Immune System"
"766","IL1RAP","Cytokine Signaling in Immune system","CREB1",0.00226762391396627,"Immune System"
"767","IL1RAP","Cytokine Signaling in Immune system","EGR1",0.000122737022683403,"Immune System"
"768","IL1RAP","Cytokine Signaling in Immune system","EIF2AK2",0.000267665649792136,"Immune System"
"769","IL1RAP","Cytokine Signaling in Immune system","ELK1",0.000257811074311842,"Immune System"
"770","IL1RAP","Cytokine Signaling in Immune system","FOS",0.000282148258698294,"Immune System"
"771","IL1RAP","Cytokine Signaling in Immune system","FOXO1",0.000103058797631441,"Immune System"
"772","IL1RAP","Cytokine Signaling in Immune system","FOXO3",0.000257572146876407,"Immune System"
"773","IL1RAP","Cytokine Signaling in Immune system","HIF1A",0.000103058797631441,"Immune System"
"774","IL1RAP","Cytokine Signaling in Immune system","IFNB1",9.87870234353127e-05,"Immune System"
"775","IL1RAP","Cytokine Signaling in Immune system","IFNG",0.000132243709064433,"Immune System"
"776","IL1RAP","Cytokine Signaling in Immune system","IKBKB",0.0120304703018183,"Immune System"
"777","IL1RAP","Cytokine Signaling in Immune system","IKBKG",0.00888247219193832,"Immune System"
"778","IL1RAP","Cytokine Signaling in Immune system","IL1B",0.000940243468880788,"Immune System"
"779","IL1RAP","Cytokine Signaling in Immune system","IL2",9.82172050447565e-05,"Immune System"
"780","IL1RAP","Cytokine Signaling in Immune system","IL4",0.000169214486924743,"Immune System"
"781","IL1RAP","Cytokine Signaling in Immune system","IL6",9.1305232774061e-05,"Immune System"
"782","IL1RAP","Cytokine Signaling in Immune system","IRF1",0.000122737022683403,"Immune System"
"783","IL1RAP","Cytokine Signaling in Immune system","IRF3",0.00105118423938824,"Immune System"
"784","IL1RAP","Cytokine Signaling in Immune system","IRF5",0.000122737022683403,"Immune System"
"785","IL1RAP","Cytokine Signaling in Immune system","IRF6",0.000122737022683403,"Immune System"
"786","IL1RAP","Cytokine Signaling in Immune system","IRF7",0.000122737022683403,"Immune System"
"787","IL1RAP","Cytokine Signaling in Immune system","IRF9",0.000178159239809801,"Immune System"
"788","IL1RAP","Cytokine Signaling in Immune system","JUN",0.0164573161238631,"Immune System"
"789","IL1RAP","Cytokine Signaling in Immune system","JUNB",0.000103058797631441,"Immune System"
"790","IL1RAP","Cytokine Signaling in Immune system","MAPK1",0.000488734938682693,"Immune System"
"791","IL1RAP","Cytokine Signaling in Immune system","MAPK10",0.00841052671789694,"Immune System"
"792","IL1RAP","Cytokine Signaling in Immune system","MAPK11",0.00317948780686339,"Immune System"
"793","IL1RAP","Cytokine Signaling in Immune system","MAPK14",0.00553652122812785,"Immune System"
"794","IL1RAP","Cytokine Signaling in Immune system","MAPK3",0.000677678975229143,"Immune System"
"795","IL1RAP","Cytokine Signaling in Immune system","MAPK8",0.00846871225812143,"Immune System"
"796","IL1RAP","Cytokine Signaling in Immune system","MAPK9",0.00841052671789694,"Immune System"
"797","IL1RAP","Cytokine Signaling in Immune system","MYC",0.000103058797631441,"Immune System"
"798","IL1RAP","Cytokine Signaling in Immune system","NFKB1",0.00739648815418977,"Immune System"
"799","IL1RAP","Cytokine Signaling in Immune system","NFKB2",0.00631343138410886,"Immune System"
"800","IL1RAP","Cytokine Signaling in Immune system","NFKBIA",0.00137926353989927,"Immune System"
"801","IL1RAP","Cytokine Signaling in Immune system","NFKBIB",0.001838370611975,"Immune System"
"802","IL1RAP","Cytokine Signaling in Immune system","PIAS1",9.69735683791672e-05,"Immune System"
"803","IL1RAP","Cytokine Signaling in Immune system","PML",9.69735683791745e-05,"Immune System"
"804","IL1RAP","Cytokine Signaling in Immune system","POU2F1",0.000103058797631441,"Immune System"
"805","IL1RAP","Cytokine Signaling in Immune system","PSMD9",0.00168153972459759,"Immune System"
"806","IL1RAP","Cytokine Signaling in Immune system","RELA",0.00817779566427658,"Immune System"
"807","IL1RAP","Cytokine Signaling in Immune system","RELB",0.000135893963881307,"Immune System"
"808","IL1RAP","Cytokine Signaling in Immune system","RORA",0.000103058797631441,"Immune System"
"809","IL1RAP","Cytokine Signaling in Immune system","RORC",0.000103058797631441,"Immune System"
"810","IL1RAP","Cytokine Signaling in Immune system","SOS1",0.000291344849668774,"Immune System"
"811","IL1RAP","Cytokine Signaling in Immune system","SOS2",0.00123973401061359,"Immune System"
"812","IL1RAP","Cytokine Signaling in Immune system","SOX2",0.000103058797631441,"Immune System"
"813","IL1RAP","Cytokine Signaling in Immune system","STAT1",9.69735683791672e-05,"Immune System"
"814","IL1RAP","Cytokine Signaling in Immune system","STAT2",0.000175842862538544,"Immune System"
"815","IL1RAP","Cytokine Signaling in Immune system","STAT3",0.000103058797631378,"Immune System"
"816","IL1RAP","Cytokine Signaling in Immune system","STAT4",0.000216992812898049,"Immune System"
"817","IL1RAP","Cytokine Signaling in Immune system","TGFB1",0.000103058797631441,"Immune System"
"818","IL1RAP","Cytokine Signaling in Immune system","TNF",0.000148477583410379,"Immune System"
"819","IL1RAP","Cytokine Signaling in Immune system","TNFSF12",0.000135893963881307,"Immune System"
"820","IL1RAP","Cytokine Signaling in Immune system","TP53",0.000103058797631441,"Immune System"
"821","IL1RAP","Cytokine Signaling in Immune system","TRIM25",0.000275443671129657,"Immune System"
"822","IL1RAP","Cytokine Signaling in Immune system","TWIST1",0.000103058797631441,"Immune System"
"823","IL1RAP","Cytokine Signaling in Immune system","ZEB1",0.000103058797631441,"Immune System"
"824","IL1RAP","Cytokine Signaling in Immune system","AIP",0.000109462261738879,"Immune System"
"825","IL1RAP","Cytokine Signaling in Immune system","BATF",0.000103058797631441,"Immune System"
"826","IL1RAP","Cytokine Signaling in Immune system","IRF2",0.000122737022683403,"Immune System"
"827","IL1RAP","Cytokine Signaling in Immune system","IRF4",0.000147074207069855,"Immune System"
"828","IL1RAP","Cytokine Signaling in Immune system","IRF8",0.000122737022683403,"Immune System"
"829","IL1RAP","Cytokine Signaling in Immune system","NANOG",0.000103058797631441,"Immune System"
"830","IL1RAP","Cytokine Signaling in Immune system","SLA2",0.000294313283369493,"Immune System"
"831","IL1RAP","Cytokine Signaling in Immune system","SP100",9.69735683791745e-05,"Immune System"
"832","IL1RAP","Cytokine Signaling in Immune system","TRAF6",0.0108015320158238,"Immune System"
"833","IL1RAP","Cytokine Signaling in Immune system","TRIM22",9.69735683791745e-05,"Immune System"
"834","IL15RA","Cytokine Signaling in Immune system","AKT1",0.000131751864775923,"Immune System"
"835","IL15RA","Cytokine Signaling in Immune system","ATF1",0.000180922148858513,"Immune System"
"836","IL15RA","Cytokine Signaling in Immune system","ATF2",0.000718609584023125,"Immune System"
"837","IL15RA","Cytokine Signaling in Immune system","BCL6",0.000131751864775923,"Immune System"
"838","IL15RA","Cytokine Signaling in Immune system","CCND1",0.000131751864775923,"Immune System"
"839","IL15RA","Cytokine Signaling in Immune system","CDKN1A",0.000131751864775923,"Immune System"
"840","IL15RA","Cytokine Signaling in Immune system","CEBPD",0.000131751864775923,"Immune System"
"841","IL15RA","Cytokine Signaling in Immune system","CIITA",6.31815546637462e-05,"Immune System"
"842","IL15RA","Cytokine Signaling in Immune system","CREB1",0.00048463744917316,"Immune System"
"843","IL15RA","Cytokine Signaling in Immune system","EGR1",8.07784452325541e-05,"Immune System"
"844","IL15RA","Cytokine Signaling in Immune system","EIF2AK2",0.000138382970387386,"Immune System"
"845","IL15RA","Cytokine Signaling in Immune system","ELK1",0.000252317135289376,"Immune System"
"846","IL15RA","Cytokine Signaling in Immune system","FOS",0.000348601926753226,"Immune System"
"847","IL15RA","Cytokine Signaling in Immune system","FOXO1",0.000131751864775923,"Immune System"
"848","IL15RA","Cytokine Signaling in Immune system","FOXO3",0.000273887962150721,"Immune System"
"849","IL15RA","Cytokine Signaling in Immune system","HIF1A",0.000131751864775923,"Immune System"
"850","IL15RA","Cytokine Signaling in Immune system","IFNB1",7.25555521428795e-05,"Immune System"
"851","IL15RA","Cytokine Signaling in Immune system","IFNG",8.76290583005109e-05,"Immune System"
"852","IL15RA","Cytokine Signaling in Immune system","IKBKB",0.000227599695817984,"Immune System"
"853","IL15RA","Cytokine Signaling in Immune system","IKBKG",0.000130458658608393,"Immune System"
"854","IL15RA","Cytokine Signaling in Immune system","IL1B",0.000379928728994593,"Immune System"
"855","IL15RA","Cytokine Signaling in Immune system","IL2",5.23805486914043e-05,"Immune System"
"856","IL15RA","Cytokine Signaling in Immune system","IL4",0.000248933296151997,"Immune System"
"857","IL15RA","Cytokine Signaling in Immune system","IL6",0.000146213575008793,"Immune System"
"858","IL15RA","Cytokine Signaling in Immune system","IRF1",8.07784452325541e-05,"Immune System"
"859","IL15RA","Cytokine Signaling in Immune system","IRF3",0.000532120190747198,"Immune System"
"860","IL15RA","Cytokine Signaling in Immune system","IRF5",8.07784452325541e-05,"Immune System"
"861","IL15RA","Cytokine Signaling in Immune system","IRF6",8.07784452325541e-05,"Immune System"
"862","IL15RA","Cytokine Signaling in Immune system","IRF7",8.07784452325541e-05,"Immune System"
"863","IL15RA","Cytokine Signaling in Immune system","IRF9",0.000117254159185295,"Immune System"
"864","IL15RA","Cytokine Signaling in Immune system","JUN",0.000718609584023125,"Immune System"
"865","IL15RA","Cytokine Signaling in Immune system","JUNB",0.000131751864775923,"Immune System"
"866","IL15RA","Cytokine Signaling in Immune system","MAPK1",0.000648995646712078,"Immune System"
"867","IL15RA","Cytokine Signaling in Immune system","MAPK10",0.000208282219484306,"Immune System"
"868","IL15RA","Cytokine Signaling in Immune system","MAPK11",0.000187985183783637,"Immune System"
"869","IL15RA","Cytokine Signaling in Immune system","MAPK14",0.000235215292877442,"Immune System"
"870","IL15RA","Cytokine Signaling in Immune system","MAPK3",0.000751911543785286,"Immune System"
"871","IL15RA","Cytokine Signaling in Immune system","MAPK8",0.000234497012801893,"Immune System"
"872","IL15RA","Cytokine Signaling in Immune system","MAPK9",0.000208282219484306,"Immune System"
"873","IL15RA","Cytokine Signaling in Immune system","MYC",0.000131751864775923,"Immune System"
"874","IL15RA","Cytokine Signaling in Immune system","NFKB1",0.000565310061888454,"Immune System"
"875","IL15RA","Cytokine Signaling in Immune system","NFKB2",0.000554434528549322,"Immune System"
"876","IL15RA","Cytokine Signaling in Immune system","NFKBIA",6.96985450978224e-05,"Immune System"
"877","IL15RA","Cytokine Signaling in Immune system","NFKBIB",0.00018076481491853,"Immune System"
"878","IL15RA","Cytokine Signaling in Immune system","PIAS1",6.31815546637258e-05,"Immune System"
"879","IL15RA","Cytokine Signaling in Immune system","PML",6.31815546637462e-05,"Immune System"
"880","IL15RA","Cytokine Signaling in Immune system","POU2F1",0.000131751864775923,"Immune System"
"881","IL15RA","Cytokine Signaling in Immune system","PSMD9",0.000326240281973497,"Immune System"
"882","IL15RA","Cytokine Signaling in Immune system","RELA",0.000642135108226713,"Immune System"
"883","IL15RA","Cytokine Signaling in Immune system","RELB",4.65592428991729e-05,"Immune System"
"884","IL15RA","Cytokine Signaling in Immune system","RORA",0.000131751864775923,"Immune System"
"885","IL15RA","Cytokine Signaling in Immune system","RORC",0.000131751864775923,"Immune System"
"886","IL15RA","Cytokine Signaling in Immune system","SOS1",0.00161346916244188,"Immune System"
"887","IL15RA","Cytokine Signaling in Immune system","SOS2",0.231589493591627,"Immune System"
"888","IL15RA","Cytokine Signaling in Immune system","SOX2",0.000131751864775923,"Immune System"
"889","IL15RA","Cytokine Signaling in Immune system","STAT1",6.31815546637258e-05,"Immune System"
"890","IL15RA","Cytokine Signaling in Immune system","STAT2",0.000123269271139336,"Immune System"
"891","IL15RA","Cytokine Signaling in Immune system","STAT3",0.000131751864775797,"Immune System"
"892","IL15RA","Cytokine Signaling in Immune system","STAT4",0.000403289434812836,"Immune System"
"893","IL15RA","Cytokine Signaling in Immune system","TGFB1",0.000131751864775923,"Immune System"
"894","IL15RA","Cytokine Signaling in Immune system","TNF",0.000157305744595892,"Immune System"
"895","IL15RA","Cytokine Signaling in Immune system","TNFSF12",4.65592428991729e-05,"Immune System"
"896","IL15RA","Cytokine Signaling in Immune system","TP53",0.000131751864775923,"Immune System"
"897","IL15RA","Cytokine Signaling in Immune system","TRIM25",0.000158013505228875,"Immune System"
"898","IL15RA","Cytokine Signaling in Immune system","TWIST1",0.000131751864775923,"Immune System"
"899","IL15RA","Cytokine Signaling in Immune system","ZEB1",0.000131751864775923,"Immune System"
"900","IL15RA","Cytokine Signaling in Immune system","AIP",9.25997432438925e-05,"Immune System"
"901","IL15RA","Cytokine Signaling in Immune system","BATF",0.000131751864775923,"Immune System"
"902","IL15RA","Cytokine Signaling in Immune system","IRF2",8.07784452325541e-05,"Immune System"
"903","IL15RA","Cytokine Signaling in Immune system","IRF4",0.000177063236696403,"Immune System"
"904","IL15RA","Cytokine Signaling in Immune system","IRF8",8.07784452325541e-05,"Immune System"
"905","IL15RA","Cytokine Signaling in Immune system","NANOG",0.000131751864775923,"Immune System"
"906","IL15RA","Cytokine Signaling in Immune system","SLA2",0.000541127229198922,"Immune System"
"907","IL15RA","Cytokine Signaling in Immune system","SP100",6.31815546637462e-05,"Immune System"
"908","IL15RA","Cytokine Signaling in Immune system","TRAF6",0.000291911069818329,"Immune System"
"909","IL15RA","Cytokine Signaling in Immune system","TRIM22",6.31815546637462e-05,"Immune System"
"910","CTSG","Cytokine Signaling in Immune system","AKT1",0.00022119405527595,"Immune System"
"911","CTSG","Cytokine Signaling in Immune system","ATF1",0.000720127414560956,"Immune System"
"912","CTSG","Cytokine Signaling in Immune system","ATF2",0.0114757618591581,"Immune System"
"913","CTSG","Cytokine Signaling in Immune system","BCL6",0.00022119405527595,"Immune System"
"914","CTSG","Cytokine Signaling in Immune system","CCND1",0.00022119405527595,"Immune System"
"915","CTSG","Cytokine Signaling in Immune system","CDKN1A",0.00022119405527595,"Immune System"
"916","CTSG","Cytokine Signaling in Immune system","CEBPD",0.00022119405527595,"Immune System"
"917","CTSG","Cytokine Signaling in Immune system","CIITA",8.67986869746189e-05,"Immune System"
"918","CTSG","Cytokine Signaling in Immune system","CREB1",0.00168549828964376,"Immune System"
"919","CTSG","Cytokine Signaling in Immune system","EGR1",0.000109757428991182,"Immune System"
"920","CTSG","Cytokine Signaling in Immune system","EIF2AK2",0.000236754189927929,"Immune System"
"921","CTSG","Cytokine Signaling in Immune system","ELK1",0.000228543705898806,"Immune System"
"922","CTSG","Cytokine Signaling in Immune system","FOS",0.000380247393250291,"Immune System"
"923","CTSG","Cytokine Signaling in Immune system","FOXO1",0.00022119405527595,"Immune System"
"924","CTSG","Cytokine Signaling in Immune system","FOXO3",0.000468275814996303,"Immune System"
"925","CTSG","Cytokine Signaling in Immune system","HIF1A",0.00022119405527595,"Immune System"
"926","CTSG","Cytokine Signaling in Immune system","IFNB1",8.73967043012288e-05,"Immune System"
"927","CTSG","Cytokine Signaling in Immune system","IFNG",0.000116930110669127,"Immune System"
"928","CTSG","Cytokine Signaling in Immune system","IKBKB",0.00828087806486122,"Immune System"
"929","CTSG","Cytokine Signaling in Immune system","IKBKG",0.00604351096601573,"Immune System"
"930","CTSG","Cytokine Signaling in Immune system","IL1B",0.0638198088584581,"Immune System"
"931","CTSG","Cytokine Signaling in Immune system","IL2",8.66274604662276e-05,"Immune System"
"932","CTSG","Cytokine Signaling in Immune system","IL4",0.000153034325938027,"Immune System"
"933","CTSG","Cytokine Signaling in Immune system","IL6",8.71890848341551e-05,"Immune System"
"934","CTSG","Cytokine Signaling in Immune system","IRF1",0.000109757428991182,"Immune System"
"935","CTSG","Cytokine Signaling in Immune system","IRF3",0.000929740667330192,"Immune System"
"936","CTSG","Cytokine Signaling in Immune system","IRF5",0.000109757428991182,"Immune System"
"937","CTSG","Cytokine Signaling in Immune system","IRF6",0.000109757428991182,"Immune System"
"938","CTSG","Cytokine Signaling in Immune system","IRF7",0.000109757428991182,"Immune System"
"939","CTSG","Cytokine Signaling in Immune system","IRF9",0.00015931867732352,"Immune System"
"940","CTSG","Cytokine Signaling in Immune system","JUN",0.0114757618591581,"Immune System"
"941","CTSG","Cytokine Signaling in Immune system","JUNB",0.00022119405527595,"Immune System"
"942","CTSG","Cytokine Signaling in Immune system","MAPK1",0.000434302555692617,"Immune System"
"943","CTSG","Cytokine Signaling in Immune system","MAPK10",0.00582423122483016,"Immune System"
"944","CTSG","Cytokine Signaling in Immune system","MAPK11",0.00225071485230362,"Immune System"
"945","CTSG","Cytokine Signaling in Immune system","MAPK14",0.00387807099272888,"Immune System"
"946","CTSG","Cytokine Signaling in Immune system","MAPK3",0.000601566377693618,"Immune System"
"947","CTSG","Cytokine Signaling in Immune system","MAPK8",0.00587559367068731,"Immune System"
"948","CTSG","Cytokine Signaling in Immune system","MAPK9",0.00582423122483016,"Immune System"
"949","CTSG","Cytokine Signaling in Immune system","MYC",0.00022119405527595,"Immune System"
"950","CTSG","Cytokine Signaling in Immune system","NFKB1",0.00533543652413466,"Immune System"
"951","CTSG","Cytokine Signaling in Immune system","NFKB2",0.00460468114148698,"Immune System"
"952","CTSG","Cytokine Signaling in Immune system","NFKBIA",0.000969022599894569,"Immune System"
"953","CTSG","Cytokine Signaling in Immune system","NFKBIB",0.00134596612181967,"Immune System"
"954","CTSG","Cytokine Signaling in Immune system","PIAS1",8.67986869745949e-05,"Immune System"
"955","CTSG","Cytokine Signaling in Immune system","PML",8.67986869746189e-05,"Immune System"
"956","CTSG","Cytokine Signaling in Immune system","POU2F1",0.00022119405527595,"Immune System"
"957","CTSG","Cytokine Signaling in Immune system","PSMD9",0.00126654176706765,"Immune System"
"958","CTSG","Cytokine Signaling in Immune system","RELA",0.0059074721259055,"Immune System"
"959","CTSG","Cytokine Signaling in Immune system","RELB",0.000112552788004766,"Immune System"
"960","CTSG","Cytokine Signaling in Immune system","RORA",0.00022119405527595,"Immune System"
"961","CTSG","Cytokine Signaling in Immune system","RORC",0.00022119405527595,"Immune System"
"962","CTSG","Cytokine Signaling in Immune system","SOS1",0.000259846665604507,"Immune System"
"963","CTSG","Cytokine Signaling in Immune system","SOS2",0.00111858876623367,"Immune System"
"964","CTSG","Cytokine Signaling in Immune system","SOX2",0.00022119405527595,"Immune System"
"965","CTSG","Cytokine Signaling in Immune system","STAT1",8.67986869745949e-05,"Immune System"
"966","CTSG","Cytokine Signaling in Immune system","STAT2",0.000156303792022601,"Immune System"
"967","CTSG","Cytokine Signaling in Immune system","STAT3",0.0002211940552758,"Immune System"
"968","CTSG","Cytokine Signaling in Immune system","STAT4",0.000246166877083758,"Immune System"
"969","CTSG","Cytokine Signaling in Immune system","TGFB1",0.00022119405527595,"Immune System"
"970","CTSG","Cytokine Signaling in Immune system","TNF",0.000130251504914455,"Immune System"
"971","CTSG","Cytokine Signaling in Immune system","TNFSF12",0.000112552788004766,"Immune System"
"972","CTSG","Cytokine Signaling in Immune system","TP53",0.00022119405527595,"Immune System"
"973","CTSG","Cytokine Signaling in Immune system","TRIM25",0.000244707757687398,"Immune System"
"974","CTSG","Cytokine Signaling in Immune system","TWIST1",0.00022119405527595,"Immune System"
"975","CTSG","Cytokine Signaling in Immune system","ZEB1",0.00022119405527595,"Immune System"
"976","CTSG","Cytokine Signaling in Immune system","AIP",0.000104364008844665,"Immune System"
"977","CTSG","Cytokine Signaling in Immune system","BATF",0.00022119405527595,"Immune System"
"978","CTSG","Cytokine Signaling in Immune system","IRF2",0.000109757428991182,"Immune System"
"979","CTSG","Cytokine Signaling in Immune system","IRF4",0.000261461116342667,"Immune System"
"980","CTSG","Cytokine Signaling in Immune system","IRF8",0.000109757428991182,"Immune System"
"981","CTSG","Cytokine Signaling in Immune system","NANOG",0.00022119405527595,"Immune System"
"982","CTSG","Cytokine Signaling in Immune system","SLA2",0.000259345372229436,"Immune System"
"983","CTSG","Cytokine Signaling in Immune system","SP100",8.67986869746189e-05,"Immune System"
"984","CTSG","Cytokine Signaling in Immune system","TRAF6",0.0230010004420211,"Immune System"
"985","CTSG","Cytokine Signaling in Immune system","TRIM22",8.67986869746189e-05,"Immune System"
"986","IL13RA1","Cytokine Signaling in Immune system","AKT1",0.000267773170545582,"Immune System"
"987","IL13RA1","Cytokine Signaling in Immune system","ATF1",0.000509561047074001,"Immune System"
"988","IL13RA1","Cytokine Signaling in Immune system","ATF2",0.00205944544577291,"Immune System"
"989","IL13RA1","Cytokine Signaling in Immune system","BCL6",0.000267773170545582,"Immune System"
"990","IL13RA1","Cytokine Signaling in Immune system","CCND1",0.000267773170545582,"Immune System"
"991","IL13RA1","Cytokine Signaling in Immune system","CDKN1A",0.000267773170545582,"Immune System"
"992","IL13RA1","Cytokine Signaling in Immune system","CEBPD",0.000267773170545582,"Immune System"
"993","IL13RA1","Cytokine Signaling in Immune system","CIITA",0.000163302928747959,"Immune System"
"994","IL13RA1","Cytokine Signaling in Immune system","CREB1",0.00134596883408753,"Immune System"
"995","IL13RA1","Cytokine Signaling in Immune system","EGR1",0.000210089465244198,"Immune System"
"996","IL13RA1","Cytokine Signaling in Immune system","EIF2AK2",0.000416628977941967,"Immune System"
"997","IL13RA1","Cytokine Signaling in Immune system","ELK1",0.000654385981692421,"Immune System"
"998","IL13RA1","Cytokine Signaling in Immune system","FOS",0.000808881804500277,"Immune System"
"999","IL13RA1","Cytokine Signaling in Immune system","FOXO1",0.000267773170545582,"Immune System"
"1000","IL13RA1","Cytokine Signaling in Immune system","FOXO3",0.000591666111086393,"Immune System"
"1001","IL13RA1","Cytokine Signaling in Immune system","HIF1A",0.000267773170545582,"Immune System"
"1002","IL13RA1","Cytokine Signaling in Immune system","IFNB1",0.000200707401179501,"Immune System"
"1003","IL13RA1","Cytokine Signaling in Immune system","IFNG",0.000248850273968034,"Immune System"
"1004","IL13RA1","Cytokine Signaling in Immune system","IKBKB",0.000663282885146972,"Immune System"
"1005","IL13RA1","Cytokine Signaling in Immune system","IKBKG",0.000370265488186814,"Immune System"
"1006","IL13RA1","Cytokine Signaling in Immune system","IL1B",0.000874199471526736,"Immune System"
"1007","IL13RA1","Cytokine Signaling in Immune system","IL2",0.000144798708859665,"Immune System"
"1008","IL13RA1","Cytokine Signaling in Immune system","IL4",0.0328157918405988,"Immune System"
"1009","IL13RA1","Cytokine Signaling in Immune system","IL6",0.000271145964303402,"Immune System"
"1010","IL13RA1","Cytokine Signaling in Immune system","IRF1",0.000210089465244198,"Immune System"
"1011","IL13RA1","Cytokine Signaling in Immune system","IRF3",0.00161206665947623,"Immune System"
"1012","IL13RA1","Cytokine Signaling in Immune system","IRF5",0.000210089465244198,"Immune System"
"1013","IL13RA1","Cytokine Signaling in Immune system","IRF6",0.000210089465244198,"Immune System"
"1014","IL13RA1","Cytokine Signaling in Immune system","IRF7",0.000210089465244198,"Immune System"
"1015","IL13RA1","Cytokine Signaling in Immune system","IRF9",0.000304955901663847,"Immune System"
"1016","IL13RA1","Cytokine Signaling in Immune system","JUN",0.00205944544577291,"Immune System"
"1017","IL13RA1","Cytokine Signaling in Immune system","JUNB",0.000267773170545582,"Immune System"
"1018","IL13RA1","Cytokine Signaling in Immune system","MAPK1",0.00159829033051178,"Immune System"
"1019","IL13RA1","Cytokine Signaling in Immune system","MAPK10",0.000621085580616965,"Immune System"
"1020","IL13RA1","Cytokine Signaling in Immune system","MAPK11",0.000585057944994029,"Immune System"
"1021","IL13RA1","Cytokine Signaling in Immune system","MAPK14",0.000723395005782405,"Immune System"
"1022","IL13RA1","Cytokine Signaling in Immune system","MAPK3",0.00190164196071313,"Immune System"
"1023","IL13RA1","Cytokine Signaling in Immune system","MAPK8",0.000704812315901263,"Immune System"
"1024","IL13RA1","Cytokine Signaling in Immune system","MAPK9",0.000621085580616965,"Immune System"
"1025","IL13RA1","Cytokine Signaling in Immune system","MYC",0.000267773170545582,"Immune System"
"1026","IL13RA1","Cytokine Signaling in Immune system","NFKB1",0.00163483763343125,"Immune System"
"1027","IL13RA1","Cytokine Signaling in Immune system","NFKB2",0.00160697770132721,"Immune System"
"1028","IL13RA1","Cytokine Signaling in Immune system","NFKBIA",0.00021584640281028,"Immune System"
"1029","IL13RA1","Cytokine Signaling in Immune system","NFKBIB",0.000534510934842858,"Immune System"
"1030","IL13RA1","Cytokine Signaling in Immune system","PIAS1",0.000163302928747931,"Immune System"
"1031","IL13RA1","Cytokine Signaling in Immune system","PML",0.000163302928747959,"Immune System"
"1032","IL13RA1","Cytokine Signaling in Immune system","POU2F1",0.000267773170545582,"Immune System"
"1033","IL13RA1","Cytokine Signaling in Immune system","PSMD9",0.00102540234674656,"Immune System"
"1034","IL13RA1","Cytokine Signaling in Immune system","RELA",0.00186200478073676,"Immune System"
"1035","IL13RA1","Cytokine Signaling in Immune system","RELB",0.000148141027527108,"Immune System"
"1036","IL13RA1","Cytokine Signaling in Immune system","RORA",0.000267773170545582,"Immune System"
"1037","IL13RA1","Cytokine Signaling in Immune system","RORC",0.000267773170545582,"Immune System"
"1038","IL13RA1","Cytokine Signaling in Immune system","SOS1",0.00119966164036275,"Immune System"
"1039","IL13RA1","Cytokine Signaling in Immune system","SOS2",0.00342623476873081,"Immune System"
"1040","IL13RA1","Cytokine Signaling in Immune system","SOX2",0.000267773170545582,"Immune System"
"1041","IL13RA1","Cytokine Signaling in Immune system","STAT1",0.000163302928747931,"Immune System"
"1042","IL13RA1","Cytokine Signaling in Immune system","STAT2",0.000332604197086611,"Immune System"
"1043","IL13RA1","Cytokine Signaling in Immune system","STAT3",0.000267773170545408,"Immune System"
